participant_id,trip_id,source_file,raw_point_index,point_index,latitude,longitude,elevation_m,timestamp_raw,timestamp_utc,trim_action
P03,T07,P03_T07,150,150,52.23202021,6.86577673,82.51,2026-06-12T08:38:15Z,2026-06-12T08:38:15Z,trimmed_end
P03,T07,P03_T07,151,151,52.23208331,6.86562872,82.24,2026-06-12T08:38:17Z,2026-06-12T08:38:17Z,trimmed_end
P03,T07,P03_T07,152,152,52.23213867,6.86547465,82.72,2026-06-12T08:38:19Z,2026-06-12T08:38:19Z,trimmed_end
P03,T07,P03_T07,153,153,52.23219394,6.86533047,83.83,2026-06-12T08:38:21Z,2026-06-12T08:38:21Z,trimmed_end
P03,T07,P03_T07,154,154,52.23223953,6.86519592,83.77,2026-06-12T08:38:23Z,2026-06-12T08:38:23Z,trimmed_end
P03,T07,P03_T07,155,155,52.23229297,6.86504981,83.43,2026-06-12T08:38:25Z,2026-06-12T08:38:25Z,trimmed_end
P03,T07,P03_T07,156,156,52.23234877,6.8648975,83.96,2026-06-12T08:38:27Z,2026-06-12T08:38:27Z,trimmed_end
P03,T07,P03_T07,157,157,52.23240073,6.86474636,83.79,2026-06-12T08:38:29Z,2026-06-12T08:38:29Z,trimmed_end
P03,T07,P03_T07,158,158,52.23245526,6.8646004,82.96,2026-06-12T08:38:31Z,2026-06-12T08:38:31Z,trimmed_end
P03,T07,P03_T07,159,159,52.23251343,6.8644587,83.25,2026-06-12T08:38:33Z,2026-06-12T08:38:33Z,trimmed_end
P03,T07,P03_T07,160,160,52.23255548,6.86432804,82.01,2026-06-12T08:38:35Z,2026-06-12T08:38:35Z,trimmed_end
P03,T07,P03_T07,161,161,52.23261994,6.86417963,81.57,2026-06-12T08:38:37Z,2026-06-12T08:38:37Z,trimmed_end
P03,T07,P03_T07,162,162,52.23267775,6.86403493,81.65,2026-06-12T08:38:39Z,2026-06-12T08:38:39Z,trimmed_end
P03,T07,P03_T07,163,163,52.23274133,6.86389226,81.4,2026-06-12T08:38:41Z,2026-06-12T08:38:41Z,trimmed_end
P03,T07,P03_T07,164,164,52.23279663,6.86374372,81.49,2026-06-12T08:38:43Z,2026-06-12T08:38:43Z,trimmed_end
P03,T07,P03_T07,165,165,52.23285606,6.86358405,81.6,2026-06-12T08:38:45Z,2026-06-12T08:38:45Z,trimmed_end
P03,T07,P03_T07,166,166,52.23291043,6.86343109,81.97,2026-06-12T08:38:47Z,2026-06-12T08:38:47Z,trimmed_end
P03,T07,P03_T07,167,167,52.23296714,6.86327632,81.7,2026-06-12T08:38:49Z,2026-06-12T08:38:49Z,trimmed_end
P03,T07,P03_T07,168,168,52.23303553,6.86311647,80.53,2026-06-12T08:38:51Z,2026-06-12T08:38:51Z,trimmed_end
P03,T07,P03_T07,169,169,52.23308524,6.86296615,79.57,2026-06-12T08:38:53Z,2026-06-12T08:38:53Z,trimmed_end
P03,T07,P03_T07,170,170,52.23315271,6.86281362,79.33,2026-06-12T08:38:55Z,2026-06-12T08:38:55Z,trimmed_end
P03,T07,P03_T07,171,171,52.23321798,6.86267759,79.1,2026-06-12T08:38:57Z,2026-06-12T08:38:57Z,trimmed_end
P03,T07,P03_T07,172,172,52.23327936,6.86253648,79.43,2026-06-12T08:38:59Z,2026-06-12T08:38:59Z,trimmed_end
P03,T07,P03_T07,173,173,52.23333813,6.86239516,79.55,2026-06-12T08:39:01Z,2026-06-12T08:39:01Z,trimmed_end
P03,T07,P03_T07,174,174,52.23340031,6.86224956,79.08,2026-06-12T08:39:03Z,2026-06-12T08:39:03Z,trimmed_end
P03,T07,P03_T07,175,175,52.23345198,6.86210314,78.87,2026-06-12T08:39:05Z,2026-06-12T08:39:05Z,trimmed_end
P03,T07,P03_T07,176,176,52.23353411,6.86188525,78.48,2026-06-12T08:39:08Z,2026-06-12T08:39:08Z,trimmed_end
P03,T07,P03_T07,177,177,52.23359114,6.86173677,77.98,2026-06-12T08:39:10Z,2026-06-12T08:39:10Z,trimmed_end
P03,T07,P03_T07,178,178,52.23365935,6.86159904,78.09,2026-06-12T08:39:12Z,2026-06-12T08:39:12Z,trimmed_end
P03,T07,P03_T07,179,179,52.23371814,6.86146261,78.55,2026-06-12T08:39:14Z,2026-06-12T08:39:14Z,trimmed_end
P03,T07,P03_T07,180,180,52.23377249,6.86132109,78.42,2026-06-12T08:39:16Z,2026-06-12T08:39:16Z,trimmed_end
P03,T07,P03_T07,181,181,52.23382308,6.86117565,79.1,2026-06-12T08:39:18Z,2026-06-12T08:39:18Z,trimmed_end
P03,T07,P03_T07,182,182,52.23386767,6.86103315,78.73,2026-06-12T08:39:20Z,2026-06-12T08:39:20Z,trimmed_end
P03,T07,P03_T07,183,183,52.23392189,6.86089064,78.6,2026-06-12T08:39:22Z,2026-06-12T08:39:22Z,trimmed_end
P03,T07,P03_T07,184,184,52.23397442,6.86074476,78.57,2026-06-12T08:39:24Z,2026-06-12T08:39:24Z,trimmed_end
P03,T07,P03_T07,185,185,52.23403356,6.86060509,78.67,2026-06-12T08:39:26Z,2026-06-12T08:39:26Z,trimmed_end
P03,T07,P03_T07,186,186,52.23410689,6.8605023,77.98,2026-06-12T08:39:28Z,2026-06-12T08:39:28Z,trimmed_end
P03,T07,P03_T07,187,187,52.23418868,6.86041485,78.44,2026-06-12T08:39:30Z,2026-06-12T08:39:30Z,trimmed_end
P03,T07,P03_T07,188,188,52.23427871,6.86036413,78.96,2026-06-12T08:39:32Z,2026-06-12T08:39:32Z,trimmed_end
P03,T07,P03_T07,189,189,52.23435574,6.86028276,78.9,2026-06-12T08:39:34Z,2026-06-12T08:39:34Z,trimmed_end
P03,T07,P03_T07,190,190,52.23444153,6.86020848,79.63,2026-06-12T08:39:36Z,2026-06-12T08:39:36Z,trimmed_end
P03,T07,P03_T07,191,191,52.23451682,6.86011528,79.98,2026-06-12T08:39:38Z,2026-06-12T08:39:38Z,trimmed_end
P03,T07,P03_T07,192,192,52.23457904,6.85998952,80.1,2026-06-12T08:39:40Z,2026-06-12T08:39:40Z,trimmed_end
P03,T07,P03_T07,193,193,52.23461774,6.85984144,79.66,2026-06-12T08:39:42Z,2026-06-12T08:39:42Z,trimmed_end
P03,T07,P03_T07,194,194,52.23465217,6.85969123,79.79,2026-06-12T08:39:44Z,2026-06-12T08:39:44Z,trimmed_end
P03,T07,P03_T07,195,195,52.23468395,6.8595374,80.24,2026-06-12T08:39:46Z,2026-06-12T08:39:46Z,trimmed_end
P03,T07,P03_T07,196,196,52.23471852,6.85937799,80.55,2026-06-12T08:39:48Z,2026-06-12T08:39:48Z,trimmed_end
P03,T07,P03_T07,197,197,52.23475079,6.85922924,80.51,2026-06-12T08:39:50Z,2026-06-12T08:39:50Z,trimmed_end
P03,T07,P03_T07,198,198,52.23479231,6.85908226,80.14,2026-06-12T08:39:52Z,2026-06-12T08:39:52Z,trimmed_end
P03,T07,P03_T07,199,199,52.23484715,6.85894186,79.7,2026-06-12T08:39:54Z,2026-06-12T08:39:54Z,trimmed_end
P03,T07,P03_T07,200,200,52.23494397,6.85889873,79.06,2026-06-12T08:39:56Z,2026-06-12T08:39:56Z,trimmed_end
P03,T07,P03_T07,201,201,52.23508131,6.858947,78.48,2026-06-12T08:39:59Z,2026-06-12T08:39:59Z,trimmed_end
P03,T07,P03_T07,202,202,52.23517737,6.85898977,76.34,2026-06-12T08:40:01Z,2026-06-12T08:40:01Z,trimmed_end
P03,T07,P03_T07,203,203,52.23529228,6.85899006,74.97,2026-06-12T08:40:03Z,2026-06-12T08:40:03Z,trimmed_end
P03,T07,P03_T07,204,204,52.23540493,6.85894626,74.42,2026-06-12T08:40:05Z,2026-06-12T08:40:05Z,trimmed_end
P03,T07,P03_T07,205,205,52.23550503,6.8589036,74.68,2026-06-12T08:40:07Z,2026-06-12T08:40:07Z,trimmed_end
P03,T07,P03_T07,206,206,52.23560459,6.85885346,74.52,2026-06-12T08:40:09Z,2026-06-12T08:40:09Z,trimmed_end
P03,T07,P03_T07,207,207,52.23571004,6.85879965,74.93,2026-06-12T08:40:11Z,2026-06-12T08:40:11Z,trimmed_end
P03,T07,P03_T07,208,208,52.23581304,6.85874751,74.83,2026-06-12T08:40:13Z,2026-06-12T08:40:13Z,trimmed_end
P03,T07,P03_T07,209,209,52.23592266,6.85872456,74.54,2026-06-12T08:40:15Z,2026-06-12T08:40:15Z,trimmed_end
P03,T07,P03_T07,210,210,52.2360259,6.85871849,74.88,2026-06-12T08:40:17Z,2026-06-12T08:40:17Z,trimmed_end
P03,T07,P03_T07,211,211,52.23612219,6.85875199,74.77,2026-06-12T08:40:19Z,2026-06-12T08:40:19Z,trimmed_end
P03,T07,P03_T07,212,212,52.23621181,6.85879426,74.84,2026-06-12T08:40:21Z,2026-06-12T08:40:21Z,trimmed_end
P03,T07,P03_T07,213,213,52.2363023,6.85883029,74.04,2026-06-12T08:40:23Z,2026-06-12T08:40:23Z,trimmed_end
P03,T07,P03_T07,214,214,52.23640562,6.85884832,73.61,2026-06-12T08:40:25Z,2026-06-12T08:40:25Z,trimmed_end
P03,T07,P03_T07,215,215,52.23650636,6.85889151,73.85,2026-06-12T08:40:27Z,2026-06-12T08:40:27Z,trimmed_end
P03,T07,P03_T07,216,216,52.23658852,6.85895733,74.0,2026-06-12T08:40:29Z,2026-06-12T08:40:29Z,trimmed_end
P03,T07,P03_T07,217,217,52.23669657,6.85897003,74.7,2026-06-12T08:40:32Z,2026-06-12T08:40:32Z,trimmed_end
P03,T07,P03_T07,218,218,52.23677372,6.85882709,74.45,2026-06-12T08:40:35Z,2026-06-12T08:40:35Z,trimmed_end
P03,T07,P03_T07,219,219,52.23684295,6.85863748,75.09,2026-06-12T08:40:38Z,2026-06-12T08:40:38Z,trimmed_end
P03,T07,P03_T07,220,220,52.23691021,6.85844636,75.49,2026-06-12T08:40:41Z,2026-06-12T08:40:41Z,trimmed_end
P03,T07,P03_T07,221,221,52.23696023,6.85831337,75.64,2026-06-12T08:40:43Z,2026-06-12T08:40:43Z,trimmed_end
P03,T07,P03_T07,222,222,52.23701225,6.8581869,76.02,2026-06-12T08:40:45Z,2026-06-12T08:40:45Z,trimmed_end
P03,T07,P03_T07,223,223,52.23707479,6.85807491,75.7,2026-06-12T08:40:47Z,2026-06-12T08:40:47Z,trimmed_end
P03,T07,P03_T07,224,224,52.23714259,6.85796999,75.28,2026-06-12T08:40:49Z,2026-06-12T08:40:49Z,trimmed_end
P03,T07,P03_T07,225,225,52.23722836,6.85788284,75.6,2026-06-12T08:40:51Z,2026-06-12T08:40:51Z,trimmed_end
P03,T07,P03_T07,226,226,52.23732109,6.85786455,75.82,2026-06-12T08:40:53Z,2026-06-12T08:40:53Z,trimmed_end
P03,T07,P03_T07,227,227,52.23741148,6.85792941,76.76,2026-06-12T08:40:55Z,2026-06-12T08:40:55Z,trimmed_end
P03,T07,P03_T07,228,228,52.2374897,6.85801223,77.47,2026-06-12T08:40:57Z,2026-06-12T08:40:57Z,trimmed_end
P03,T07,P03_T07,229,229,52.23756849,6.85810818,77.38,2026-06-12T08:40:59Z,2026-06-12T08:40:59Z,trimmed_end
P03,T07,P03_T07,230,230,52.23766127,6.85818481,78.49,2026-06-12T08:41:01Z,2026-06-12T08:41:01Z,trimmed_end
P03,T07,P03_T07,231,231,52.23775138,6.85825671,78.72,2026-06-12T08:41:03Z,2026-06-12T08:41:03Z,trimmed_end
P03,T07,P03_T07,232,232,52.23784461,6.8583417,78.44,2026-06-12T08:41:05Z,2026-06-12T08:41:05Z,trimmed_end
P03,T07,P03_T07,233,233,52.23788703,6.85847305,77.87,2026-06-12T08:41:07Z,2026-06-12T08:41:07Z,trimmed_end
P03,T07,P03_T07,234,234,52.23786785,6.85862622,78.74,2026-06-12T08:41:09Z,2026-06-12T08:41:09Z,trimmed_end
P03,T10,P03_T10,1,1,52.22276047,6.8926372,112.05,2026-06-15T11:47:26Z,2026-06-15T11:47:26Z,kept_untrimmed
P03,T10,P03_T10,2,2,52.2228333,6.89275571,105.5,2026-06-15T11:47:41Z,2026-06-15T11:47:41Z,kept_untrimmed
P03,T10,P03_T10,3,3,52.22295495,6.89271031,104.41,2026-06-15T11:47:45Z,2026-06-15T11:47:45Z,kept_untrimmed
P03,T10,P03_T10,4,4,52.2230652,6.89266542,103.37,2026-06-15T11:47:48Z,2026-06-15T11:47:48Z,kept_untrimmed
P03,T10,P03_T10,5,5,52.22316229,6.89259901,100.57,2026-06-15T11:47:51Z,2026-06-15T11:47:51Z,kept_untrimmed
P03,T10,P03_T10,6,6,52.22320833,6.89243382,96.89,2026-06-15T11:47:54Z,2026-06-15T11:47:54Z,kept_untrimmed
P03,T10,P03_T10,7,7,52.22321291,6.89222596,96.06,2026-06-15T11:47:57Z,2026-06-15T11:47:57Z,kept_untrimmed
P03,T10,P03_T10,8,8,52.22332096,6.89214393,95.07,2026-06-15T11:48:00Z,2026-06-15T11:48:00Z,kept_untrimmed
P03,T10,P03_T10,9,9,52.22341187,6.89209973,94.64,2026-06-15T11:48:02Z,2026-06-15T11:48:02Z,kept_untrimmed
P03,T10,P03_T10,10,10,52.22349952,6.89204693,94.51,2026-06-15T11:48:04Z,2026-06-15T11:48:04Z,kept_untrimmed
P03,T10,P03_T10,11,11,52.22359081,6.89200379,94.59,2026-06-15T11:48:06Z,2026-06-15T11:48:06Z,kept_untrimmed
P03,T10,P03_T10,12,12,52.2236834,6.8919524,94.3,2026-06-15T11:48:08Z,2026-06-15T11:48:08Z,kept_untrimmed
P03,T10,P03_T10,13,13,52.22377679,6.89190087,94.2,2026-06-15T11:48:10Z,2026-06-15T11:48:10Z,kept_untrimmed
P03,T10,P03_T10,14,14,52.22387151,6.89186378,94.18,2026-06-15T11:48:12Z,2026-06-15T11:48:12Z,kept_untrimmed
P03,T10,P03_T10,15,15,52.22396252,6.89182991,94.2,2026-06-15T11:48:14Z,2026-06-15T11:48:14Z,kept_untrimmed
P03,T10,P03_T10,16,16,52.22409303,6.89178159,93.06,2026-06-15T11:48:17Z,2026-06-15T11:48:17Z,kept_untrimmed
P03,T10,P03_T10,17,17,52.22418093,6.8917489,92.08,2026-06-15T11:48:19Z,2026-06-15T11:48:19Z,kept_untrimmed
P03,T10,P03_T10,18,18,52.22427495,6.89172713,92.4,2026-06-15T11:48:21Z,2026-06-15T11:48:21Z,kept_untrimmed
P03,T10,P03_T10,19,19,52.22437324,6.89169836,92.3,2026-06-15T11:48:23Z,2026-06-15T11:48:23Z,kept_untrimmed
P03,T10,P03_T10,20,20,52.22447193,6.89166917,92.48,2026-06-15T11:48:25Z,2026-06-15T11:48:25Z,kept_untrimmed
P03,T10,P03_T10,21,21,52.22456389,6.89164222,91.8,2026-06-15T11:48:27Z,2026-06-15T11:48:27Z,kept_untrimmed
P03,T10,P03_T10,22,22,52.22465604,6.89161406,91.17,2026-06-15T11:48:29Z,2026-06-15T11:48:29Z,kept_untrimmed
P03,T10,P03_T10,23,23,52.22474935,6.8915868,90.9,2026-06-15T11:48:31Z,2026-06-15T11:48:31Z,kept_untrimmed
P03,T10,P03_T10,24,24,52.22484292,6.89157149,90.6,2026-06-15T11:48:33Z,2026-06-15T11:48:33Z,kept_untrimmed
P03,T10,P03_T10,25,25,52.22493798,6.89155546,90.59,2026-06-15T11:48:35Z,2026-06-15T11:48:35Z,kept_untrimmed
P03,T10,P03_T10,26,26,52.22506705,6.89152269,90.55,2026-06-15T11:48:38Z,2026-06-15T11:48:38Z,kept_untrimmed
P03,T10,P03_T10,27,27,52.22518352,6.89150288,90.83,2026-06-15T11:48:41Z,2026-06-15T11:48:41Z,kept_untrimmed
P03,T10,P03_T10,28,28,52.22531125,6.89149486,90.72,2026-06-15T11:48:44Z,2026-06-15T11:48:44Z,kept_untrimmed
P03,T10,P03_T10,29,29,52.22541966,6.89158814,89.22,2026-06-15T11:48:47Z,2026-06-15T11:48:47Z,kept_untrimmed
P03,T10,P03_T10,30,30,52.22559026,6.89166278,88.59,2026-06-15T11:48:51Z,2026-06-15T11:48:51Z,kept_untrimmed
P03,T10,P03_T10,31,31,52.2257112,6.89165457,87.2,2026-06-15T11:48:54Z,2026-06-15T11:48:54Z,kept_untrimmed
P03,T10,P03_T10,32,32,52.22577974,6.89151123,87.87,2026-06-15T11:48:57Z,2026-06-15T11:48:57Z,kept_untrimmed
P03,T10,P03_T10,33,33,52.22580045,6.89136109,87.07,2026-06-15T11:48:59Z,2026-06-15T11:48:59Z,kept_untrimmed
P03,T10,P03_T10,34,34,52.22589067,6.89120635,87.06,2026-06-15T11:49:02Z,2026-06-15T11:49:02Z,kept_untrimmed
P03,T10,P03_T10,35,35,52.2259706,6.89113755,86.39,2026-06-15T11:49:04Z,2026-06-15T11:49:04Z,kept_untrimmed
P03,T10,P03_T10,36,36,52.22605195,6.89107248,86.12,2026-06-15T11:49:06Z,2026-06-15T11:49:06Z,kept_untrimmed
P03,T10,P03_T10,37,37,52.22617405,6.89097997,86.38,2026-06-15T11:49:09Z,2026-06-15T11:49:09Z,kept_untrimmed
P03,T10,P03_T10,38,38,52.22625052,6.89081494,86.08,2026-06-15T11:49:12Z,2026-06-15T11:49:12Z,kept_untrimmed
P03,T10,P03_T10,39,39,52.22623531,6.89061446,85.54,2026-06-15T11:49:15Z,2026-06-15T11:49:15Z,kept_untrimmed
P03,T10,P03_T10,40,40,52.22625473,6.89042376,85.19,2026-06-15T11:49:18Z,2026-06-15T11:49:18Z,kept_untrimmed
P03,T10,P03_T10,41,41,52.2263611,6.89029842,84.92,2026-06-15T11:49:21Z,2026-06-15T11:49:21Z,kept_untrimmed
P03,T10,P03_T10,42,42,52.22644153,6.89021626,84.91,2026-06-15T11:49:23Z,2026-06-15T11:49:23Z,kept_untrimmed
P03,T10,P03_T10,43,43,52.22654342,6.89007239,84.8,2026-06-15T11:49:26Z,2026-06-15T11:49:26Z,kept_untrimmed
P03,T10,P03_T10,44,44,52.22664957,6.88994803,84.36,2026-06-15T11:49:29Z,2026-06-15T11:49:29Z,kept_untrimmed
P03,T10,P03_T10,45,45,52.22672755,6.88985578,83.91,2026-06-15T11:49:31Z,2026-06-15T11:49:31Z,kept_untrimmed
P03,T10,P03_T10,46,46,52.22680303,6.88976414,84.19,2026-06-15T11:49:33Z,2026-06-15T11:49:33Z,kept_untrimmed
P03,T10,P03_T10,47,47,52.22688296,6.88967076,84.47,2026-06-15T11:49:35Z,2026-06-15T11:49:35Z,kept_untrimmed
P03,T10,P03_T10,48,48,52.22700535,6.88952072,84.95,2026-06-15T11:49:38Z,2026-06-15T11:49:38Z,kept_untrimmed
P03,T10,P03_T10,49,49,52.22709027,6.88942648,85.56,2026-06-15T11:49:40Z,2026-06-15T11:49:40Z,kept_untrimmed
P03,T10,P03_T10,50,50,52.22721579,6.88928848,86.07,2026-06-15T11:49:43Z,2026-06-15T11:49:43Z,kept_untrimmed
P03,T10,P03_T10,51,51,52.22729479,6.88920761,85.94,2026-06-15T11:49:45Z,2026-06-15T11:49:45Z,kept_untrimmed
P03,T10,P03_T10,52,52,52.22737981,6.88912127,86.61,2026-06-15T11:49:47Z,2026-06-15T11:49:47Z,kept_untrimmed
P03,T10,P03_T10,53,53,52.22745502,6.88902654,86.28,2026-06-15T11:49:49Z,2026-06-15T11:49:49Z,kept_untrimmed
P03,T10,P03_T10,54,54,52.2275351,6.88894191,85.98,2026-06-15T11:49:51Z,2026-06-15T11:49:51Z,kept_untrimmed
P03,T10,P03_T10,55,55,52.22761,6.88884994,85.81,2026-06-15T11:49:53Z,2026-06-15T11:49:53Z,kept_untrimmed
P03,T10,P03_T10,56,56,52.22768481,6.88876721,85.49,2026-06-15T11:49:55Z,2026-06-15T11:49:55Z,kept_untrimmed
P03,T10,P03_T10,57,57,52.2278019,6.88864875,85.28,2026-06-15T11:49:58Z,2026-06-15T11:49:58Z,kept_untrimmed
P03,T10,P03_T10,58,58,52.22788057,6.88856564,85.5,2026-06-15T11:50:00Z,2026-06-15T11:50:00Z,kept_untrimmed
P03,T10,P03_T10,59,59,52.22799067,6.88845574,84.92,2026-06-15T11:50:03Z,2026-06-15T11:50:03Z,kept_untrimmed
P03,T10,P03_T10,60,60,52.22818382,6.88827968,84.23,2026-06-15T11:50:08Z,2026-06-15T11:50:08Z,kept_untrimmed
P03,T10,P03_T10,61,61,52.22829539,6.88815581,84.13,2026-06-15T11:50:11Z,2026-06-15T11:50:11Z,kept_untrimmed
P03,T10,P03_T10,62,62,52.22837681,6.88807529,84.73,2026-06-15T11:50:13Z,2026-06-15T11:50:13Z,kept_untrimmed
P03,T10,P03_T10,63,63,52.22845537,6.88799866,85.18,2026-06-15T11:50:15Z,2026-06-15T11:50:15Z,kept_untrimmed
P03,T10,P03_T10,64,64,52.22857509,6.88787893,85.25,2026-06-15T11:50:18Z,2026-06-15T11:50:18Z,kept_untrimmed
P03,T10,P03_T10,65,65,52.22865063,6.88779813,85.13,2026-06-15T11:50:20Z,2026-06-15T11:50:20Z,kept_untrimmed
P03,T10,P03_T10,66,66,52.22875627,6.88766788,84.88,2026-06-15T11:50:23Z,2026-06-15T11:50:23Z,kept_untrimmed
P03,T10,P03_T10,67,67,52.22882895,6.88757502,84.75,2026-06-15T11:50:25Z,2026-06-15T11:50:25Z,kept_untrimmed
P03,T10,P03_T10,68,68,52.22890755,6.88749665,84.59,2026-06-15T11:50:27Z,2026-06-15T11:50:27Z,kept_untrimmed
P03,T10,P03_T10,69,69,52.22898669,6.88741723,84.68,2026-06-15T11:50:29Z,2026-06-15T11:50:29Z,kept_untrimmed
P03,T10,P03_T10,70,70,52.22909655,6.88729632,84.75,2026-06-15T11:50:32Z,2026-06-15T11:50:32Z,kept_untrimmed
P03,T10,P03_T10,71,71,52.22920556,6.88717874,84.81,2026-06-15T11:50:35Z,2026-06-15T11:50:35Z,kept_untrimmed
P03,T10,P03_T10,72,72,52.22932116,6.88706634,85.01,2026-06-15T11:50:38Z,2026-06-15T11:50:38Z,kept_untrimmed
P03,T10,P03_T10,73,73,52.22940381,6.88699756,84.85,2026-06-15T11:50:40Z,2026-06-15T11:50:40Z,kept_untrimmed
P03,T10,P03_T10,74,74,52.2295145,6.88689376,84.42,2026-06-15T11:50:43Z,2026-06-15T11:50:43Z,kept_untrimmed
P03,T10,P03_T10,75,75,52.22963003,6.88677942,85.04,2026-06-15T11:50:46Z,2026-06-15T11:50:46Z,kept_untrimmed
P03,T10,P03_T10,76,76,52.22973927,6.88665655,85.2,2026-06-15T11:50:49Z,2026-06-15T11:50:49Z,kept_untrimmed
P03,T10,P03_T10,77,77,52.22988963,6.88649835,85.05,2026-06-15T11:50:53Z,2026-06-15T11:50:53Z,kept_untrimmed
P03,T10,P03_T10,78,78,52.23001532,6.88641885,84.0,2026-06-15T11:50:56Z,2026-06-15T11:50:56Z,kept_untrimmed
P03,T10,P03_T10,79,79,52.23012714,6.88629687,84.14,2026-06-15T11:50:59Z,2026-06-15T11:50:59Z,kept_untrimmed
P03,T10,P03_T10,80,80,52.23027451,6.8861423,84.74,2026-06-15T11:51:03Z,2026-06-15T11:51:03Z,kept_untrimmed
P03,T10,P03_T10,81,81,52.23034819,6.88605745,84.71,2026-06-15T11:51:05Z,2026-06-15T11:51:05Z,kept_untrimmed
P03,T10,P03_T10,82,82,52.23046829,6.88594832,83.75,2026-06-15T11:51:08Z,2026-06-15T11:51:08Z,kept_untrimmed
P03,T10,P03_T10,83,83,52.23054678,6.88586625,83.58,2026-06-15T11:51:10Z,2026-06-15T11:51:10Z,kept_untrimmed
P03,T10,P03_T10,84,84,52.23066885,6.88574326,83.36,2026-06-15T11:51:13Z,2026-06-15T11:51:13Z,kept_untrimmed
P03,T10,P03_T10,85,85,52.23075214,6.88566133,83.16,2026-06-15T11:51:15Z,2026-06-15T11:51:15Z,kept_untrimmed
P03,T10,P03_T10,86,86,52.23083395,6.88558381,82.79,2026-06-15T11:51:17Z,2026-06-15T11:51:17Z,kept_untrimmed
P03,T10,P03_T10,87,87,52.23094289,6.88545437,82.74,2026-06-15T11:51:20Z,2026-06-15T11:51:20Z,kept_untrimmed
P03,T10,P03_T10,88,88,52.23101611,6.88536756,83.06,2026-06-15T11:51:22Z,2026-06-15T11:51:22Z,kept_untrimmed
P03,T10,P03_T10,89,89,52.2311271,6.88526085,83.01,2026-06-15T11:51:25Z,2026-06-15T11:51:25Z,kept_untrimmed
P03,T10,P03_T10,90,90,52.23123406,6.8851478,83.04,2026-06-15T11:51:28Z,2026-06-15T11:51:28Z,kept_untrimmed
P03,T10,P03_T10,91,91,52.23134247,6.88504371,82.81,2026-06-15T11:51:31Z,2026-06-15T11:51:31Z,kept_untrimmed
P03,T10,P03_T10,92,92,52.23145825,6.8849339,82.2,2026-06-15T11:51:34Z,2026-06-15T11:51:34Z,kept_untrimmed
P03,T10,P03_T10,93,93,52.23161322,6.88478379,82.72,2026-06-15T11:51:38Z,2026-06-15T11:51:38Z,kept_untrimmed
P03,T10,P03_T10,94,94,52.23169258,6.88470973,82.64,2026-06-15T11:51:40Z,2026-06-15T11:51:40Z,kept_untrimmed
P03,T10,P03_T10,95,95,52.23177122,6.88463164,82.54,2026-06-15T11:51:42Z,2026-06-15T11:51:42Z,kept_untrimmed
P03,T10,P03_T10,96,96,52.23189021,6.88451205,82.53,2026-06-15T11:51:45Z,2026-06-15T11:51:45Z,kept_untrimmed
P03,T10,P03_T10,97,97,52.23201094,6.88439649,82.6,2026-06-15T11:51:48Z,2026-06-15T11:51:48Z,kept_untrimmed
P03,T10,P03_T10,98,98,52.23209382,6.88431726,82.64,2026-06-15T11:51:50Z,2026-06-15T11:51:50Z,kept_untrimmed
P03,T10,P03_T10,99,99,52.23218145,6.88423601,82.5,2026-06-15T11:51:52Z,2026-06-15T11:51:52Z,kept_untrimmed
P03,T10,P03_T10,100,100,52.23226649,6.88415386,82.12,2026-06-15T11:51:54Z,2026-06-15T11:51:54Z,kept_untrimmed
P03,T10,P03_T10,101,101,52.23234639,6.88406663,82.28,2026-06-15T11:51:56Z,2026-06-15T11:51:56Z,kept_untrimmed
P03,T10,P03_T10,102,102,52.23241569,6.88396195,82.49,2026-06-15T11:51:58Z,2026-06-15T11:51:58Z,kept_untrimmed
P03,T10,P03_T10,103,103,52.23250261,6.88388382,82.67,2026-06-15T11:52:00Z,2026-06-15T11:52:00Z,kept_untrimmed
P03,T10,P03_T10,104,104,52.23258391,6.88380015,82.32,2026-06-15T11:52:02Z,2026-06-15T11:52:02Z,kept_untrimmed
P03,T10,P03_T10,105,105,52.23266621,6.88372097,81.76,2026-06-15T11:52:04Z,2026-06-15T11:52:04Z,kept_untrimmed
P03,T10,P03_T10,106,106,52.23274722,6.8836394,81.31,2026-06-15T11:52:06Z,2026-06-15T11:52:06Z,kept_untrimmed
P03,T10,P03_T10,107,107,52.23282808,6.88356256,81.15,2026-06-15T11:52:08Z,2026-06-15T11:52:08Z,kept_untrimmed
P03,T10,P03_T10,108,108,52.23291143,6.88347776,81.09,2026-06-15T11:52:10Z,2026-06-15T11:52:10Z,kept_untrimmed
P03,T10,P03_T10,109,109,52.23299523,6.88339186,81.05,2026-06-15T11:52:12Z,2026-06-15T11:52:12Z,kept_untrimmed
P03,T10,P03_T10,110,110,52.23307359,6.88329436,80.94,2026-06-15T11:52:14Z,2026-06-15T11:52:14Z,kept_untrimmed
P03,T10,P03_T10,111,111,52.23314704,6.88319205,80.72,2026-06-15T11:52:16Z,2026-06-15T11:52:16Z,kept_untrimmed
P03,T10,P03_T10,112,112,52.2332275,6.88309767,80.5,2026-06-15T11:52:18Z,2026-06-15T11:52:18Z,kept_untrimmed
P03,T10,P03_T10,113,113,52.23330688,6.88301118,81.0,2026-06-15T11:52:20Z,2026-06-15T11:52:20Z,kept_untrimmed
